Wall time,Step,Value
1652125430.021894,4227,3.2061071395874023
1652125431.2484918,4229,2.2648348808288574
1652125431.894894,4230,3.2079648971557617
1652125435.745912,4236,2.533193349838257
1652125441.167526,4246,2.8163840770721436
1652125442.9452198,4249,2.3211140632629395
1652125444.0933254,4251,2.5484988689422607
1652125444.6628134,4252,2.1756911277770996
1652125445.2442746,4253,1.6791967153549194
1652125447.0330806,4257,2.392781972885132
1652125452.5415628,4267,2.6977341175079346
1652125459.5603545,4280,2.529958486557007
1652125460.1288846,4281,2.402397632598877
1652125468.072317,4298,2.6931824684143066
1652125474.0029624,4309,2.290911912918091
1652125478.092594,4318,1.9550902843475342
1652125480.4274035,4323,2.611768960952759
1652125483.7267559,4328,1.9794062376022339
1652125486.7265654,4334,1.829298496246338
1652125490.8246262,4343,2.5049211978912354
1652125495.75679,4351,1.5787023305892944
1652125500.5413105,4360,1.6061593294143677
1652125507.0156136,4371,2.179194688796997
1652125509.909047,4376,1.9923253059387207
1652125511.6690767,4379,3.5529189109802246
1652125516.319032,4387,2.6896140575408936
1652125521.24354,4395,1.9554939270019531
1652125525.9358392,4403,1.790207862854004
1652125528.3491116,4407,2.0932424068450928
1652125530.102432,4410,1.6473402976989746
1652125531.8510013,4413,2.6638903617858887
1652125532.4337888,4414,2.2673816680908203
1652125535.9465308,4422,1.8236572742462158
1652125537.1175365,4424,1.9882892370224
1652125543.270085,4435,1.5355618000030518
1652125547.3035324,4443,2.6743035316467285
1652125553.1344688,4454,1.5411490201950073
1652125555.4801576,4458,2.939439296722412
1652125560.1025224,4466,2.325899600982666
1652125573.08473,4489,2.0361499786376953
1652125576.252879,4495,2.3852686882019043
1652125578.6875343,4499,2.8923723697662354
1652125587.7034395,4514,2.7757809162139893
1652125591.2433991,4520,3.042484998703003
1652125593.008306,4523,2.53802752494812
1652125594.1832147,4525,2.889867067337036
1652125598.2778862,4532,2.039503812789917
1652125600.071679,4535,2.706521987915039
1652125602.4214942,4539,1.4910029172897339
1652125604.4305003,4543,-7.0333380699157715
1652125605.0629241,4544,2.1355888843536377
1652125605.635358,4545,1.9102550745010376
1652125606.8515015,4547,2.4988365173339844
1652125612.6341574,4560,1.6400020122528076
1652125613.2155986,4562,-17.53080177307129
1652125614.6325235,4564,3.008819341659546
1652125616.9655466,4568,2.474475383758545
1652125618.10321,4571,-8.519082069396973
1652125618.6820097,4572,3.1124284267425537
1652125619.8281074,4574,3.359649419784546
1652125622.7162526,4582,2.8550188541412354
1652125628.112019,4592,2.3033463954925537
1652125635.023211,4606,-7.563438892364502
1652125636.1687655,4609,-8.545726776123047
1652125637.0048113,4612,2.7373857498168945
1652125645.1022997,4626,2.083920478820801
1652125646.8413312,4629,2.4403042793273926
1652125655.1440446,4644,1.9516855478286743
1652125658.008663,4649,3.2201783657073975
1652125658.5801473,4650,2.297095775604248
1652125661.1258554,4654,2.738767147064209
1652125663.411445,4658,1.5918420553207397
1652125663.984416,4659,2.0962512493133545
1652125664.559865,4660,1.9328268766403198
1652125665.706867,4662,2.5265936851501465
1652125668.6318905,4667,2.9208180904388428
1652125668.6360939,4668,-7.896987438201904
1652125673.250487,4678,-7.840897560119629
1652125677.5673313,4686,-17.2037410736084
1652125679.8757746,4690,2.7505815029144287
1652125681.038667,4692,3.16483473777771
1652125684.498159,4698,2.0957419872283936
1652125688.5209675,4706,3.0502052307128906
1652125689.097001,4707,2.3810524940490723
1652125692.5504134,4713,2.937565565109253
1652125694.274244,4716,-18.22455406188965
1652125699.150579,4724,2.038541316986084
1652125702.6105769,4730,2.3249242305755615
1652125704.334311,4733,1.7123525142669678
1652125704.9174955,4734,2.6329989433288574
1652125706.0728023,4737,2.532170534133911
1652125707.7975538,4740,2.179945230484009
1652125709.551675,4743,1.9560803174972534
1652125715.07299,4755,2.171651840209961
1652125717.4644723,4759,1.796177625656128
1652125720.3859813,4766,-7.215402603149414
1652125723.8997433,4772,2.408081293106079
1652125726.3039305,4776,2.6971633434295654
1652125726.8919518,4777,1.8215104341506958
1652125728.9223018,4780,2.2856099605560303
1652125729.5541718,4781,1.8965623378753662
1652125734.2320952,4790,2.0986063480377197
1652125735.3968413,4792,1.692025065422058
1652125738.8683612,4798,1.7167036533355713
1652125742.3309686,4804,2.5846996307373047
1652125744.1015458,4807,2.701889753341675
1652125745.884925,4810,1.9120535850524902
1652125747.0307646,4812,2.5149590969085693
1652125748.1812181,4814,2.0943119525909424
1652125757.3083277,4830,2.436265230178833
1652125758.4435558,4832,2.4947149753570557
1652125759.0455952,4834,2.196023941040039
1652125759.6086671,4835,3.0195088386535645
1652125760.180487,4836,2.299168109893799
1652125763.6416516,4843,2.4246225357055664
1652125764.2223136,4844,2.3224518299102783
1652125773.421015,4862,2.291527509689331
1652125775.1814475,4865,2.0404913425445557
1652125781.7520487,4882,-8.02112102508545
1652125787.3593688,4895,-17.177541732788086
1652125794.4372575,4908,2.8006622791290283
1652125795.5799503,4910,1.2053574323654175
1652125805.0522265,4929,2.6973578929901123
1652125807.505684,4933,2.1312918663024902
1652125811.712018,4940,2.005689859390259
1652125814.1616912,4944,3.3799667358398438
1652125816.7598321,4949,3.2047343254089355
1652125830.5056076,4978,3.747872829437256
1652125831.676618,4980,2.00525164604187
1652125837.5506735,4990,2.6795639991760254
1652125837.5552409,4991,-7.651801109313965
1652125849.7308738,5014,2.781008720397949
1652125853.8724916,5023,-17.50251007080078
1652125867.3923092,5047,-7.921938419342041
1652125873.8707213,5059,2.515211820602417
1652125874.7156556,5061,2.542527675628662
1652125877.634281,5066,2.081702709197998
1652125881.6607342,5076,-8.56142520904541
1652125883.3720956,5079,1.5941637754440308
1652125884.0666382,5080,2.7563588619232178
1652125888.716632,5088,2.598383665084839
1652125889.5985553,5090,2.5128848552703857
1652125891.4474347,5095,2.7492542266845703
1652125895.195318,5101,2.06510591506958
1652125895.7873433,5103,3.133145570755005
1652125906.4033449,5122,2.4116597175598145
1652125910.5958643,5132,1.9123026132583618
1652125912.3382032,5136,-7.806161403656006
1652125914.9313765,5140,2.3012819290161133
1652125917.2651446,5147,-7.85658597946167
1652125919.0411892,5151,-7.313061237335205
1652125919.6172934,5152,2.734506368637085
1652125920.7961652,5154,1.6906566619873047
1652125921.3967192,5155,1.7400953769683838
1652125927.482311,5167,2.3117544651031494
1652125932.404214,5176,3.3041629791259766
1652125938.176516,5187,2.109842300415039
1652125944.0582428,5197,2.3341121673583984
1652125944.6517246,5198,2.5060272216796875
1652125945.865134,5200,1.642702341079712
1652125948.9083214,5205,2.504239082336426
1652125950.093347,5207,2.837085723876953
1652125953.2145486,5212,1.6749629974365234
1652125956.2952218,5218,2.5044219493865967
1652125960.6372838,5225,2.2431726455688477
1652125962.3687372,5229,-7.845484256744385
1652125967.2660048,5238,3.2107417583465576
1652125975.6188278,5253,2.501085042953491
1652125976.223224,5254,2.423245906829834
1652125978.307946,5258,3.5672543048858643
1652125980.0831907,5262,3.0660176277160645
1652125981.8483047,5265,2.285886526107788
1652125987.73651,5277,2.6982991695404053
1652125992.2479947,5286,0.9803857207298279
1652125995.1911962,5291,1.9714919328689575
1652125996.3709621,5293,2.9311158657073975
1652125996.9639463,5295,2.292635917663574
1652125998.1386998,5297,2.362529993057251
1652126010.5338395,5318,3.1132688522338867
1652126010.5398297,5319,-7.357173919677734
1652126012.2901094,5322,2.577267646789551
1652126013.4693184,5324,1.4743455648422241
1652126015.8122916,5328,2.0871639251708984
1652126015.8143992,5329,-8.599761009216309
1652126018.1917963,5334,1.697782278060913
1652126019.6278367,5336,2.445772171020508
1652126020.8555675,5338,2.940427780151367
1652126023.364491,5343,2.4000391960144043
1652126033.7200103,5362,2.465759754180908
1652126037.1981575,5368,1.6510653495788574
1652126038.4314578,5370,3.285994291305542
1652126040.254725,5373,2.5609045028686523
1652126044.7999308,5382,3.215156078338623
1652126049.4964373,5393,-7.322506427764893
1652126050.734005,5395,1.3016270399093628
1652126054.5059829,5402,2.125415563583374
1652126055.0850453,5403,1.9984389543533325
1652126056.3271644,5407,-7.500882625579834
1652126062.3510237,5417,2.8984806537628174
1652126062.9263606,5419,-7.556365013122559
1652126065.8865645,5424,2.607959508895874
1652126068.330099,5428,3.4455320835113525
1652126072.6708057,5435,2.1198246479034424
1652126077.730268,5445,1.6533647775650024
1652126078.954676,5447,2.6287167072296143
1652126079.584463,5448,2.6851041316986084
1652126080.4502954,5452,3.1937472820281982
1652126081.6537833,5454,2.4850168228149414
1652126082.8650672,5456,2.4535293579101562
1652126083.45513,5457,2.001910448074341
1652126084.6269252,5459,-17.972169876098633
1652126089.902855,5470,3.0940022468566895
1652126104.4996903,5496,2.6782140731811523
1652126105.0839467,5498,-7.525364875793457
1652126108.5904107,5504,1.8678584098815918
1652126110.3351114,5507,2.905704975128174
1652126110.9089549,5508,1.5119807720184326
1652126111.4960809,5509,1.6315982341766357
1652126112.114905,5510,1.504823088645935
1652126116.0116258,5517,2.0494487285614014
1652126118.3487232,5521,2.2480082511901855
1652126119.551026,5523,2.4180033206939697
1652126121.3133535,5526,2.06893253326416
1652126130.3983815,5545,1.6756846904754639
1652126134.0037022,5552,1.7010247707366943
1652126135.2470763,5554,1.7476427555084229
1652126137.0699768,5557,2.239891529083252
1652126141.7295043,5567,2.693967580795288
1652126148.162595,5579,2.2018117904663086
1652126159.517476,5604,2.0679688453674316
1652126161.8941488,5608,2.7804505825042725
1652126180.1655903,5643,1.9050867557525635
1652126185.6424391,5653,2.9165351390838623
1652126193.7646027,5667,2.0780465602874756
1652126195.5099065,5672,2.8584351539611816
1652126196.09308,5674,3.037814140319824
1652126202.7330055,5687,2.284353017807007
1652126211.4362378,5703,1.9977376461029053
1652126213.1755567,5706,2.9811630249023438
1652126214.3362691,5709,2.4575228691101074
1652126216.3994157,5713,3.065436363220215
1652126216.9776433,5716,2.3542606830596924
1652126221.107659,5723,2.3638837337493896
1652126224.6992648,5730,1.9266633987426758
1652126226.446487,5733,2.2859597206115723
1652126231.0443628,5740,2.464510917663574
1652126232.36023,5743,2.3638558387756348
1652126235.2532432,5750,2.8378915786743164
1652126236.379502,5752,1.6100977659225464
1652126238.1858878,5755,2.6379873752593994
1652126238.772296,5756,2.630117177963257
1652126239.347862,5757,2.4973320960998535
1652126239.9563131,5758,2.4366044998168945
1652126244.111537,5765,2.0434954166412354
1652126247.8341532,5772,2.416919469833374
1652126252.5473464,5781,2.388521432876587
1652126253.771279,5784,-17.05119514465332
1652126254.370105,5785,2.63712477684021
1652126256.8357735,5789,3.061769723892212
1652126266.3314078,5809,2.138387680053711
1652126273.412042,5821,2.709080457687378
1652126279.6316638,5832,2.146787166595459
1652126288.5227993,5849,2.9965970516204834
1652126293.8663814,5859,2.0814058780670166
1652126298.2318447,5866,3.111865758895874
1652126300.0830805,5869,2.9715447425842285
1652126303.66643,5879,-8.019780158996582
1652126303.6700385,5880,-8.297459602355957
1652126304.957479,5882,2.6728928089141846
1652126308.8778183,5888,2.7138636112213135
1652126311.7902179,5895,2.9494552612304688
1652126320.855779,5915,2.459371328353882
1652126323.756793,5921,2.6231822967529297
1652126330.9529798,5934,2.547929525375366
1652126331.538259,5935,1.8589539527893066
1652126338.7829711,5948,2.009669065475464
1652126341.7740808,5953,2.108062982559204
1652126342.9472451,5956,-8.519163131713867
1652126347.1350703,5964,2.801361322402954
1652126349.1869032,5969,-17.35037612915039
1652126349.8092997,5970,2.426962375640869
1652126355.8037987,5981,-8.1381254196167
1652126359.3326232,5990,2.1837775707244873
1652126363.2239385,5997,2.3174424171447754
1652126365.080252,6001,-8.339982032775879
1652126366.3252916,6003,2.556293249130249
1652126367.5462987,6007,-7.527373790740967
1652126368.730589,6009,3.03307843208313
1652126369.3847792,6010,1.6186118125915527
1652126385.9774125,6040,-17.626989364624023
1652126387.713369,6044,1.760349988937378
1652126388.2978396,6045,3.557892322540283
1652126391.7039182,6052,2.6449532508850098
1652126392.3394105,6053,2.486011028289795
1652126394.248153,6058,-18.05931854248047
1652126400.5378811,6070,-18.49911880493164
1652126404.117512,6076,2.3055267333984375
1652126404.7243338,6078,-7.199275493621826
1652126405.3411274,6079,1.7476140260696411
1652126411.48073,6090,2.5197150707244873
1652126413.2183306,6093,2.1633989810943604
1652126421.421401,6107,2.1182024478912354
1652126423.7936096,6111,1.2516921758651733
1652126424.9869878,6113,2.1560556888580322
1652126432.0800955,6125,2.179525136947632
1652126434.512135,6130,2.601506233215332
1652126436.2762513,6133,2.4835174083709717
1652126439.111625,6138,2.496716022491455
